url,category,subcategory,tanggal_publish,judul_berita,tags,konten_berita
https://www.kompas.com/edu/read/2025/11/10/123500371/daftar-51-lokasi-pusat-utbk-2026-untuk-calon-mahasiswa-tunanetra,Edukasi,Edu News,2025-11-10T12:35:00,Daftar 51 Lokasi Pusat UTBK 2026 untuk Calon Mahasiswa Tunanetra,"pusat UTBK, perguruan tinggi, Mahasiswa tunanetra, SNBT 2026, UTBK 2026, utbk snbt 2026, pusat utbk 2026","Seleksi Nasional Berdasarkan Tes 2026 atau SNBT 2026 akan dimulai pada 12 Januari mendatang dengan tahapan registrasiakun SNPMB siswa (Seleksi Nasional Penerimaan Mahasiswa Baru). Sementara pendaftaran Ujian Tulis Berbasis Komputer (UTBK) yang menjadi instrumen dalam SNBT akan dibuka pada 25 Maret. Biaya yang dikenakan sebesar Rp 200.000. Pelaksanaan UTBK sendiri dijadwalkan tanggal 21 sampai 30 April 2026. Sama seperti tahun sebelumnya, panitia SNPMB 2026 masih menyelenggarakan UTBK untuk para pelajar penyandang tunanetra. UTBK untuk tunanetra dilaksanakan di 51 universitas yang tersebar di berbagai daerah di Indonesia. Sebelum tahu pusat UTBK 2026 khusus untuk calon mahasiswa tunanetra, berikut cara daftar UTBK SNBT 2026 yang perlu kamu perhatikan: 1. Masuk ke Portal SNPMB menggunakan akun SNPMB 2. Mengisi dan melengkapi biodata, unggah pas foto berwarna terbaru, dan verifikasi biodata serta unduh dan unggah pernyataan tunanetra dan/atau hambatan visual 3. Memilih program studi dan mengunggah portofolio wajib bagi peserta yang memilih program studi Bidang Seni dan/atau Olahraga 4. Memilih pusat UTBK. Bagi peserta non pelamar KIP Kuliah perlu memperoleh slip pembayaran biaya UTBK 5. Melakukan pembayaran biaya pendaftaran. Mitra dan tata cara pembayaran dilihat pada Tata Cara Pembayaran Biaya UTBK 6. Mengunduh kartu peserta UTBK-SNBT. Masuk ke Portal SNPMB dan memilih menu pendaftaran UTBK-SNBT untuk unduh kartu peserta UTBK-SNBT. 1. Peserta SNBT hanya diperbolehkan mengikuti UTBK 2026 sebanyak satu kali. 2. Hasil UTBK 2026 hanya berlaku untuk mengikuti SNBT dan penerimaan di PTN tahun 2026. 3. Seleksi Jalur SNBT 2026 berdasarkan hasil UTBK 2026, dan ditambah portofolio bagi peserta yang memilih program studi seni dan/atau olahraga."
https://www.kompas.com/edu/read/2025/11/10/131349971/memutus-mata-rantai-bullying-di-ruang-pendidikan,Edukasi,Edu News,2025-11-10T13:13:49,Memutus Mata Rantai Bullying di Ruang Pendidikan,"bullying, ledakan di sma 72 jakarta","LEDAKAN di SMA Negeri 72 Kelapa Gading, Jakarta Utara, pada Jumat (8/11) siang, menjadi peringatan keras bagi dunia pendidikan. Polisi menduga pelaku adalah seorang siswa yang telah lama menjadi korban perundungan. Tragedi ini menunjukkan bahwa perundungan bukan lagi persoalan ringan antarteman sebaya, melainkan luka sosial yang bisa menimbulkan dampak destruktif ketika dibiarkan tanpa empati dan penanganan. Sayangnya, banyak yang masih menganggap perundungan sebagai bagian dari dinamika tumbuh remaja bahwa anak harus kuat, harus tahan. Namun, data dan sains berkata lain. Menurut WHO (2024), satu dari tujuh remaja di dunia mengalami gangguan mental akibat tekanan sosial, termasuk bullying. CDC Amerika Serikat (2023) mencatat bahwa korban bullying memiliki risiko depresi dan kecemasan dua kali lipat dibanding teman sebayanya. Bahkan riset neurobiologis dari Journal of Child Psychology and Psychiatry menemukan bahwa korban perundungan mengalami perubahan di area otak yang mengatur empati dan pengendalian diri. Dengan kata lain, bullying tidak berhenti di ruang kelas, tapi lebih jauh meninggalkan jejak pada tubuh dan jiwa manusia. Setiap ejekan yang diulang dapat mengubah cara seorang anak memandang dirinya sendiri dari individu yang berharga menjadi sosok yang merasa tidak pantas hidup di antara orang lain. Ledakan di SMA 72 membuka mata bahwa bahaya perundungan bukan sekadar fisik, tetapi spiritual dan moral. Anak yang terus-menerus diremehkan bukan hanya kehilangan rasa percaya diri, tetapi juga rasa percaya kepada manusia. Dan ketika empati mati, peradaban pun retak di akarnya. Namun, dari tragedi di SMAN 72 bangsa ini semestinya bisa menemukan arah baru. Menteri Pendidikan Dasar dan Menengah Abdul Mu'ti sudah berulang kali menegaskan bahwa pendidikan sejati bukan hanya mencerdaskan otak, melainkan menumbuhkan hati. Sekolah adalah tempat anak-anak belajar tentang nilai kehidupan, tentang keberanian untuk menghargai dan mengasihi. Guru tidak lagi cukup menjadi pengajar pengetahuan, tetapi juga penjaga iklim emosional di sekolah mereka yang melihat, mendengar, dan menenangkan sebelum terlambat. Langkah konkret untuk memutus mata rantai perundungan sebenarnya sudah dimulai di Indonesia sejak beberapa tahun lalu. Program ROOTS, hasil kolaborasi pemerintah dan UNICEF, misalnya, telah diterapkan di lebih dari 33.000 sekolah di seluruh Indonesia."
https://www.kompas.com/edu/read/2025/11/10/135759671/insiden-sman-72-pakar-sebut-retaknya-ekosistem-picu-kekerasan-di-lingkungan,Edukasi,Edu News,2025-11-10T13:57:59,"Insiden SMAN 72, Pakar Sebut Retaknya Ekosistem Picu Kekerasan di Lingkungan Sekolah","sekolah, SMAN 72","Peningkatan tajam kasus kekerasan di lingkungan sekolah, termasuk insiden serius baru-baru ini seperti ledakan dan tindakan kriminal di SMA 72 Jakarta, memicu peringatan serius bagi sektor pendidikan nasional. Menanggapi hal ini, Ray Wagiu Basrowi, pendiri Health Collaborative Center (HCC) dan Inisiator Kaukus Masyarakat Peduli Kesehatan Jiwa, menegaskan fenomena tersebut melampaui isu kedisiplinan atau kriminalitas remaja biasa. Menurutnya, ini adalah indikasi awal dari keretakan fundamental dalam ekosistem sosial sekolah. ""Dalam disiplin kesehatan komunitas, ada teori Sistem Ekologi yang menjelaskan bahwa sekolah adalah bagian penting dari sistem sosial yang menjaga stabilitas masyarakat,"" ungkap Ray yang merupakan peneliti perilaku kesehatan komunitas. ""Dulu, sekolah berfungsi sebagai filter sosial, mampu mendeteksi perilaku menyimpang sebelum menyebar ke lingkungan yang lebih luas,"" ungkap Ray. ""Sekarang fungsi itu mulai hilang, karena banyak yang menuntut sekolah semakin transparan tapi cenderung salah kaprah sehingga pihak luar pun semakin banyak yang bisa mempenetrasi institusi sekolah,"" lanjutnya. Menurut Ray, dinding batas sosial sekolah kini mulai retak. Sekolah yang seharusnya menjadi ruang aman dan tertutup dari pengaruh negatif, kini makin mudah ditembus oleh arus informasi destruktif dan intervensi eksternal yang tidak selalu memahami konteks pendidikan. ""Pengaruh media digital, budaya populer, dan bahkan intervensi dari pihak luar yang membawa nilai atau kepentingan tertentu, telah mengaburkan batas antara sekolah dan dunia luar,"" ujarnya. ""Guru kini kehilangan otoritas pembinaan karena tekanan dari masyarakat yang menuntut segala hal harus transparan. Akibatnya, sekolah takut mengambil tindakan pembinaan yang tegas,"" tutur Ray. Padahal, kata Ray, dalam Ecological Systems Theory (Bronfenbrenner, 1979), stabilitas masyarakat bergantung pada kekuatan setiap lapisan sistem termasuk sekolah sebagai lokus pembentukan karakter dan pengendali perilaku sosial. ""Ketika dinding ekosistem sekolah makin tipis, perilaku ekstrem dan kekerasan jadi lebih mudah muncul. Pengawasan sosial yang dulu ketat kini tergantikan oleh arus informasi yang tidak terkendali,"" lanjutnya. Ray menilai, fenomena ini juga dipicu oleh krisis kepercayaan masyarakat terhadap institusi pendidikan. Setiap peristiwa di sekolah kini diawasi, dikomentari, bahkan dihakimi secara publik tanpa pemahaman kontekstual terhadap proses pendidikan itu sendiri. ""Kita harus berhenti memperlakukan sekolah seperti panggung publik. Transparansi itu penting, tapi kalau berlebihan justru membuat sekolah kehilangan wibawa dan kepercayaan diri untuk membina anak-anak,"" tegas Ray. Ray menyerukan seluruh pihak baik orangtua, masyarakat, media, dan pemerintah memberikan kembali kepercayaan dan ruang aman kepada sekolah. ""Sekolah harus kembali menjadi ruang yang terlindungi. Jangan semua pihak berlomba masuk dan mengintervensi dari luar. Biarkan sistem pendidikan berbenah dengan wibawa dan kepercayaan diri,"" katanya. Dia menekankan pentingnya penguatan kapasitas guru dan pembentukan sistem perlindungan jiwa anak di sekolah, termasuk Zona Mendengar Jiwa dan pelatihan deteksi dini perilaku berisiko, yang telah menjadi agenda utama Kaukus Keswa dan HCC. ""Kalau kita ingin mencegah kekerasan di masa depan, kita harus memperkuat ekosistem sekolah hari ini. Sekolah bukan tempat sembarangan. Itu ruang pembentukan karakter dan peradaban,"" pungkasnya."
https://edukasi.kompas.com/read/2025/11/09/152528271/ini-7-subtes-utbk-snbt-cek-juga-bentuk-soal-syarat-dan-jadwalnya,Edukasi,Perguruan Tinggi,2025-11-09T15:25:28,"Ini 7 Subtes UTBK SNBT, Cek Juga Bentuk Soal, Syarat dan Jadwalnya","siswa, sekolah, perguruan tinggi, Syarat UTBK SNBT, Ujian Tulis Berbasis Komputer Seleksi Nasional Berdasarkan Tes, Ujian Tulis Berbasis Komputer, bentuk soal UTBK, UTBK 2026, utbk snbt 2026, jadwal UTBK SNBT 2026, 7 subtes utbk","Apa saja 7 subtes UTBK (Ujian Tulis Berbasias Komputer) perlu diketahui calon mahasiswa. UTBK SNBT 2026 (Ujian Tulis Berbasis Komputer Seleksi Nasional Berdasarkan Tes) menjadi salah satu jalur masuk kampus negeri yang bisa dicoba calon mahasiswa. Terlebih siswa yang belum menjadi siswa eligible dan tidak bisa mendaftar SNBP 2026 (Seleksi Nasional Berdasarkan Prestasi). Tak hanya lulusan SMA/SMK tahun 2025, UTBK SNBT 2026 juga bisa dicoba oleh siswa lulusan tahun sebelumnya atau gap year yang ingin kuliah di kampus negeri tahun 2026 nanti. Sebagai persiapan, ada baiknya kamu mulai mencari tahu apa saja 7 subtes UTBK yang bakal kamu hadapi. Selain itu, kamu juga cek lagi apa saja bentuk soal UTBK SNBT, syarat daftar UTBK SNBT hingga jadwalnya. Simak informasinya sampai selesai. Dikutip dari laman resmi SNPMB, Minggu (9/11/2025) peserta UTBK SNBT akan menjalani beberapa tes sebagai berikut: TPS mengukur kemampuan kognitif yang dianggap penting untuk keberhasilan di sekolah formal khususnya pendidikan tinggi. Dalam TPS yang akan diuji adalah kemampuan penalaran umum, kemampuan kuantitatif, pengetahuan dan pemahaman umum. Perserta juga akan diuji kemampuan memahami bacaan dan menulis. Kemampuan kuantitatif akan mencakup pengetahuan dan penguasaan matematika dasar juga akan diuji. Berikut subtes untuk materi Tes Potensi Skolastik (TPS): Tes ini mengukur kemampuan untuk memahami, menggunakan, mengevaluasi, merefleksikan berbagai jenis teks untuk menyelesaikan masalah dan mengembangkan kapasitas individu sebagai warga Indonesia dan warga dunia agar dapat berkontribusi secara produktif kepada masyarakat. Tes literasi terdiri dari tiga subtes yakni: Subtes penalaran Matematika di UTBK untuk mengukur kemampuan berpikir menggunakan konsep, prosedur, fakta, dan alat matematika untuk menyelesaikan masalah sehari-hari pada berbagai jenis konteks yang relevan untuk individu sebagai warga negara Indonesia dan warga dunia. Secara umum terdapat tiga model soal yang ditampilkan dalam UTBK SNBT tahun sebelumnya, yaitu: 1. Soal pilihan ganda dengan lima pilihan jawaban (A, B, C, D, E) 2. Soal pilihan majemuk kompleks yang ditampilkan dalam bentuk tabel dan memuat dua pilihan jawaban 3. Soal melengkapi rumpang (soal isian)."
https://www.kompas.com/edu/read/2025/11/08/184500171/kemendikti-sebut-8-bidang-prioritas-riset-nasional,Edukasi,Perguruan Tinggi,2025-11-08T18:45:00,Kemendikti Sebut 8 Bidang Prioritas Riset Nasional,"riset nasional, perguruan tinggi, kemendikti saintek, Kemendikti, prioritas riset nasional 2025, prioritas riset nasional","Kementerian Pendidikan Tinggi, Sains, dan Teknologi (Kemdiktisaintek) RI telah menetapkan delapan bidang prioritas riset nasional. Kedelapan bidang ini didorong untuk mendukung pengembangan pekerjaan hijau atau green jobs, demi mewujudkan pembangunan berkelanjutan di Tanah Air. Direktur Strategi dan Sistem Pembelajaran Transformatif Kemdiktisaintek, Ardi Findyartini membeberkannya saat konferensi pers pembukaan Science Film Festival 2025 di Jakarta, Selasa (4/11/2025) lalu. ""Ada delapan prioritas nasional yang kita arahkan ke sana, tentunya aspek green jobs ini menjadi penting karena dari semua area kita juga berharap semua aspek bidang itu ada kesadaran tentang menjaga sustainability dari lingkungan kita,"" kata Ardi, dilansir Antara, Sabtu (8/11/2025). 1. Pangan 2. Energi terbaru 3. Kesehatan (obat) 4. Transportasi 5. Rekayasa keteknikan 6. Pertahanan dan keamanan 7. Kemaritiman 8. Kemandirian sosial dan budaya Green jobs adalah sebutan untuk ragam pekerjaan yang ramah lingkungan atau dapat mendukung pelestarian lingkungan. Ardi berujar green jobs di Indonesia sudah sejalan dengan prioritas nasional. Maka diharapkan mahasiswa, peneliti, dan dosen juga mempertimbangkan aspek masa depan lingkungan. Pekerjaan yang sudah ada sejauh ini juga dapat berkontribusi untuk meningkatkan kelestarian lingkungan dan menjadi green jobs. Kemendikti saintek terus mendorong upaya ini dengan riset dan pendidikan tinggi. Apalagi Indonesia merupakan bagian dari paru-paru dunia. ""Kita juga harus memikirkan bahwa kita punya peran sangat besar untuk bisa punya expertise yang memang fokus pada green jobs ini. Tidak secara khusus kita bilang ini green jobs, tetapi bahwa di semua bidang bisa dicek yang delapan prioritas nasional itu, adanya berbagai aspek yang bisa kita integrasikan,"" tuturnya. Langkah awal dari Kemendikti saintek ialah terus membuat para siswa tertarik untuk mengembangkan berbagai unsur keberlanjutan pada beragam sektor."
https://www.kompas.com/edu/read/2025/11/08/190100671/kisah-guru-besar-ugm-prof-faisal-jadi-kepala-bmkg-yang-baru,Edukasi,Perguruan Tinggi,2025-11-08T19:01:00,Kisah Guru Besar UGM Prof Faisal Jadi Kepala BMKG yang Baru,"Perguruan tinggi, UGM, Universitas Gadjah Mada, perguruan tinggi, Kepala BMKG, Teuku Faisal Fathani, kepala bmkg baru, kepala bmkg yang baru","Guru Besar Fakultas Teknik Universitas Gadjah Mada, Prof. Ir. Teuku Faisal Fathani, resmi dilantik sebagai Kepala Badan Meteorologi, Klimatologi, dan Geofisika (BMKG). Teuku Faisal menggantikan Prof. Dwikorita Karnawati. Faisal telah dua dekade mengabdikan diri di dunia riset kebencanaan ini dikenal luas atas komitmennya dalam pengembangan sistem peringatan dini longsor dan mitigasi bencana hidrometeorologi. Penunjukan ini menandai babak baru bagi BMKG untuk memperkuat perannya dalam menghadapi tantangan perubahan iklim dan bencana alam yang kian kompleks. Faisal memandang jabatan ini bukan sekadar posisi administratif, melainkan bentuk tanggung jawab ilmiah dan sosial terhadap keselamatan masyarakat. Jaga negeri dari ancaman yang tak kasat mata Menurutnya, kepemimpinan di BMKG menuntut keseimbangan antara ketepatan sains dan empati kemanusiaan. ""Penunjukan sebagai Kepala BMKG bukan sekadar jabatan, tetapi panggilan untuk menjaga negeri dari ancaman yang tak kasat mata. Seperti cuaca ekstrem, gempa bumi, tsunami, dan perubahan iklim yang semakin nyata,"" ujarnya, dilansir dari laman UGM, Sabtu (8/11/2025). Dalam arah kebijakan ke depan, Faisal menekankan perlunya transformasi BMKG menjadi lembaga yang aktif dan tanggap terhadap perubahan. Ia menilai tantangan terbesar bukan hanya mengelola data, tetapi mengubah data menjadi dasar aksi nyata bagi masyarakat. Ia juga melihat meningkatnya kebutuhan publik terhadap informasi cuaca dan bencana yang cepat, akurat, dan mudah dipahami. ""Kita hidup di era yang penuh tantangan. Perubahan iklim mempercepat frekuensi dan intensitas bencana hidrometeorologi, sementara masyarakat menuntut informasi yang cepat, akurat, dan mudah dipahami,"" tuturnya. Bagi Faisal, upaya memperluas jangkauan informasi menjadi prioritas penting agar BMKG benar-benar hadir hingga ke tingkat akar rumput. Ia menilai, komunikasi publik yang efektif dapat menyelamatkan banyak nyawa di tengah situasi darurat. Selain memperkuat sistem operasional, ia juga ingin memastikan pesan BMKG mampu menjangkau berbagai lapisan masyarakat."
https://www.kompas.com/edu/read/2025/11/08/191500971/siswa-live-tiktok-saat-tka-pakar-pendidikan--momen-serius-jadi-ajang,Edukasi,Perguruan Tinggi,2025-11-08T19:15:00,"Siswa Live TikTok Saat TKA, Pakar Pendidikan: Momen Serius Jadi Ajang Eksistensi","siswa, sekolah, Universitas Negeri Yogyakarta, UNY, pakar pendidikan, perguruan tinggi, siswa live tiktok saat tka, siswa live tiktok, siswa live Tiktok soal TKA","Tes Kemampuan Akademik atau TKA untuk jenjang SMA saat ini masih berlangsung. Sayangnya, program dari pemerintah yang bertujuan sebagai validator nilai rapor siswa ini diwarnai dengan aksi siswa yang live TikTok saat TKA di hari pertama pelaksanaan TKA. Tentunya aksi ini menuai kritik. Pakar Pendidikan UNY (Universitas Negeri Yogyakarta) Dr. Riana Nurhayati, M.Pd merasa miris dengan adanya peristiwa tersebut. Menurutnya, hal tersebut sangat bertolak belakang antara tujuan diadakannya TKA dengan apa yang terjadi di lapangan. ""Karena kan yang kita tahu kemajuan literasi digital itu ternyata belum tentu diimbangi dengan kedalaman literasi akademik. Hal ini menunjukkan bahwa ada gambaran cermin dari krisis etika akademik dan budaya digital di kalangan peserta didik terutama di Indonesia,"" terang Riana kepada Kompas.com, Sabtu (8/11/2025). Dia menambahkan, di satu sisi aktivitas media sosial seperti TikTok menunjukkan bahwa generasi muda di Indonesia sangat akrab dengan teknologi dan ekspresi diri digital itu cukup tinggi. Khususnya di kalangan Gen Z. Namun di sisi lain, ketika momen serius seperti TKA yang notabene merupakan tes kemampuan akademik malah dijadikan sebagai ajang hiburan semata. ""Nah ini kan menandakan ada suatu pergeseran orientasi belajar. Dari yang sebenarnya harusnya belajar untuk berkembang menjadi beraktivitas demi eksistensi,"" papar Riana. Riana menyebut aktivitas live TikTok sebenarnya sudah sering dilakukan siswa atau anak muda zaman sekarang. Tapi jika dilakukan di saat ujian atau refleksi akademik seperti TKA berarti terjadi krisis orientasi nilai. Riana menerangkan, pendidikan di Indonesia harus bergerak dari sekadar hanya sebatas mencetak pengguna teknologi. Tapi idealnya juga menjadi pengguna teknologi yang bijak. Selama ini masyarakat Indonesia lebih cenderung sebagai pengguna teknologi saja. Tetapi kurang bijak dalam memanfaatkan teknologi yang ada. ""Sebenarnya tuh Indonesia juga sudah punya banyak sekali upaya dalam penanaman karakter. Hal ini sangat berkorelasi dengan apa itu yang dinamakan pendidikan karakter gitu. Pendidikan karakter itu juga sering ditekankan secara deklaratif tapu ternyata belum efektif pada level praktiknya dari sisi ini,"" tegas Riana. Riana menambahkan, siswa yang live TikTok saat TKA itu juga dinilai tidak memahami konsekuensinya. Baik dari sisi etis maupun hukum ketika TKA berlangsung justru main TikTok. Padahal saat TKA berlangsung sudah ada tata tertib dilarang menggunakan HP. Dan tentunya ada pengawas selama TKA berlangsung. ""Ini menunjukkan bahwa lemahnya pemahaman pengetahuan terkait dengan pendidikan etika digital. Artinya kan literasi digital itu bukan hanya tentang kemampuan menggunakan teknologi tetapi gimana dia bisa lebih bijak dalam menggunakannya secara kontekstual dan bertanggung jawab,"" tandas Riana."
https://www.kompas.com/edu/read/2025/11/09/070400571/kisah-achmad-siswanto-diangkat-jadi-dosen-asn-pppk-setelah-15-tahun,Edukasi,Perguruan Tinggi,2025-11-09T07:04:00,"Kisah Achmad Siswanto, Diangkat Jadi Dosen ASN PPPK Setelah 15 Tahun","PPPK, perguruan tinggi, Pegawai Pemerintah dengan Perjanjian Kerja, dosen asn, dosen asn pppk","Penantian Achmad Siswanto setelah 15 tahun berbuah manis. Pada Rabu, 5 November 2025, Achmad Siswanto diangkat menjadi dosen ASN PPPK (Aparatur Sipil Negara Pegawai Pemerintah dengan Perjanjian Kerja). Bersama 342 pegawai lingkungan Universitas Negeri Jakarta (UNJ) lainnya ia mengikuti pelantikan di Gelanggang Olahraga lantai 3 Kampus B. ""Rasanya campur aduk. Antara haru, lega, dan bersyukur. Perjalanan panjang ini akhirnya berujung pada sebuah pengakuan yang saya harap bisa membuat saya lebih bermanfaat untuk UNJ,"" ujarnya dengan percaya diri, dikutip dari situs UNJ, Minggu (9/11/2025). Ia memulai langkahnya di dunia pendidikan tinggi tahun 2010 sebagai asisten dosen Prof. Suriani yang merupakan Dekan Fakultas Ilmu Sosial (FIS) UNJ periode 1998-2004. Fakultas itu kini dikenal dengan nama Fakultas Ilmu Sosial dan Hukum (FISH). Achmad mendampingi mahasiswa mempelajari sosiologi, memahami masyarakat hingga menelusuri realitas sosial yang terus berubah. ""Prof. Suriani bukan hanya guru bagi saya dalam bidang ilmu, tapi juga teladan tentang bagaimana seorang pendidik harus berjiwa besar dan rendah hati,"" ujarnya penuh hormat. Awalnya Achmad kuliah S1 di UNJ Jurusan Sosiologi - Program Studi Pendidikan Sosiologi FIS UNJ (kini sudah menjadi Program Studi Pendidikan Sosiologi FISH UNJ). Ia merupakan angkatan pertama. Tak lama setelah meraih gelar sarjana, ia dipanggil kembali untuk menjadi pengajar muda. ""Saya masih ingat, dulu setiap kali masuk kelas, rasanya seperti mimpi. Dulu saya duduk di kursi mahasiswa, sekarang saya berdiri di depan mereka,"" kenangnya. Di tengah kesibukan mengajar, pada 2014 Achmad berhasil menyelesaikan studi S2 di Departemen Sosiologi, Fakultas Ilmu Sosial dan Politik Universitas Indonesia (FISIP UI). Ia memperdalam pemahaman tentang masyarakat dan memperkaya perspektifnya sebagai pendidik. Bertahun-tahun Achmad menjalani profesi dosen dengan status DPK yang kerap membuatnya merasa berharap tetapi tidak pasti. Baginya masa-masa tersebut merupakan periode pembelajaran hidup sesungguhnya. Di saat rekan-rekan lain mulai mendapat kepastian karier, Achmad tetap setia mengabdi di UNJ. Mengajar sepenuh hati, mendampingi mahasiswa bimbingan skripsi, membuat penelitian, dan berpartisipasi dalam kegiatan akademik tanpa pamrih."
https://www.kompas.com/edu/read/2025/11/09/080300471/cek-sekolah-kedinasan-gratis-yang-tak-bisa-didaftar-siswa-smk,Edukasi,Perguruan Tinggi,2025-11-09T08:03:00,Cek Sekolah Kedinasan Gratis yang Tak Bisa Didaftar Siswa SMK,"ipdn, Perguruan tinggi, CPNS, SMK, Sekolah Kedinasan","Masa depan lulusan SMK tak harus langsung bekerja. Lulusan jenjang SMK atau MAK juga bisa kuliah setelah menyelesaikan pendidikan. Jika memutuskan kuliah, kamu bisa ke perguruan tinggi seperti universitas, politeknik, atau yang pas buat kamu misalnya sekolah kedinasan. Sekolah kedinasan memberikan peluang bagi lulusan SMK untuk langsung jadi CPNS (Calon Pegawai Negeri Sipil) setelah lulus. Tak cuma jadi CPNS, kamu juga bisa berkuliah gratis sampai lulus. Siswa juga bisa tinggal di asrama tanpa dipungut biaya. Di Indonesia, ada 29 sekolah kedinasan dari delapan kementerian yang menawarkan kuliah gratis dan lulus langsung menjadi CPNS di kementerian atau lembaga yang menaungi sekolah kedinasan tersebut. Contohnya sekolah kedinasan di bawah naungan Kemenkeu, Kemenhub, BIN, BPS sampai Kemendagri. Sehingga dengan masuk sekolah kedinasan ada kesempatan berkarier lebih luas bagi lulusan SMK salah satunya melalui sekolah kedinasan. Tetapi dari 29 sekolah, tak semuanya bisa didaftar lulusan SMK. Ada satu sekolah kedinasan yang tak bisa didaftar siswa SMK. Mana itu? Dirangkum Kompas.com pada Sabtu (8/11/2025), sekolah kedinasan yang tak bisa didaftar siswa lulusan SMK adalah Institut Pemerintahan Dalam Negeri (IPDN). IPDN dinaungi oleh Kemendagri. Lulusannya biasanya ditempatkan di kantor pusat sampai daerah. Banyak lulusan IPDN berkarier menjadi sekretaris daerah (Sekda), camat, lurah, sampai bekerja di inspektorat. Karena kebutuhan dari IPDN sendiri, belum mencakup bidang-bidang yang dikuasi siswa lulusan SMK. Meski begitu, kamu bisa mendaftar di sekolah lain. Contohnya 22 sekolah kedinasan milik Kemenhub, STIN, STMKG, dan masih banyak lagi. Berdasarkan seleksi tahun 2025 IPDN memiliki kuota 1.061 dengan syarat sebagai berikut: 1. Warga Negara Indonesia; 2. Usia peserta seleksi minimal 16 (enam belas) tahun dan maksimal 21 (dua puluh satu) tahun pada tanggal 1 Januari 2025; dan"
https://www.kompas.com/edu/read/2025/11/09/123000071/cek-jurusan-di-7-sekolah-kedinasan-bisa-kuliah-gratis-dan-lulus-jadi-cpns,Edukasi,Perguruan Tinggi,2025-11-09T12:30:00,"Cek Jurusan di 7 Sekolah Kedinasan, Bisa Kuliah Gratis dan Lulus Jadi CPNS","gratis, Perguruan tinggi, kuliah gratis, Sekolah Kedinasan, lulus jadi cpns, siswa kelas 2 SMA","Bagi siswa kelas 12 SMA/SMK sederajat yang bersiap melanjutkan pendidikan ke jenjang kuliah, sekolah kedinasan bisa menjadi salah satu pilihan menarik. Selain dikenal dengan prospek kerja yang jelas, beberapa sekolah kedinasan di Indonesia juga membebaskan biaya pendidikan karena seluruh pembiayaan ditanggung oleh negara. Pemerintah melalui kementerian dan lembaga terkait menyediakan pendidikan kedinasan yang dibina langsung oleh negara. Umumnya, mahasiswa sekolah kedinasan tidak dipungut biaya kuliah, mendapatkan fasilitas asrama, hingga memperoleh ikatan dinas atau penempatan kerja setelah lulus. Berikut daftar sekolah kedinasan beserta jurusannya yang membebaskan biaya pendidikan untuk mahasiswanya dilansir dari laman resmi masing-masing sekolah kedinasan. PKN STAN berada di bawah naungan Kementerian Keuangan RI. Mahasiswa PKN STAN tidak dikenakan biaya pendidikan karena dibiayai negara. Program studi: Lulusan PKN STAN umumnya diangkat menjadi ASN dan ditempatkan di instansi seperti Ditjen Pajak, Ditjen Bea Cukai, Badan Pemeriksa Keuangan, serta instansi keuangan negara lainnya. Polstat STIS berada di bawah Badan Pusat Statistik (BPS). Lulusannya akan ditempatkan di BPS pusat maupun BPS daerah di seluruh Indonesia. Program studi: STIN merupakan institusi pendidikan kedinasan di bawah Badan Intelijen Negara (BIN). Lulusan STIN dipersiapkan menjadi intelijen profesional di BIN dan lembaga strategis negara. Program studi: IPDN berada di bawah Kementerian Dalam Negeri. Lulusan IPDN dipersiapkan menjadi ASN yang bekerja sebagai aparatur pemerintah pusat maupun daerah. 1. Fakultas Politik Pemerintahan 2. Fakultas Manajemen Pemerintahan"
