url,category,subcategory,tanggal_publish,judul_berita,tags,konten_berita
https://otomotif.kompas.com/read/2025/11/08/122100915/komparasi-wuling-darion-ev-vs-byd-m6-siapa-unggul-,Otomotif,Mobil,2025-11-08 12:21:00,"Komparasi Wuling Darion EV Vs BYD M6, Siapa Unggul?","mobil baru, Wuling, mobil listrik, BYD, MPV listrik, BYD M6, Wuling Darion EV","Persaingan di segmen mobil listrik keluarga semakin ramai, usai Wuling Motors resmi meluncurkan Wuling Cortez Darion. Seperti ditehaui mobil ini punya dua varian penggerak, pertama ialah electric vehicle (EV) dan kedua yaitu plug in hybrid electric vehicle (PHEV). Untuk model mobil listrik, Darion EV menjadi penantang dari BYD M6. Mobil listrik pertama di segmen Multi Purpose Vehicle (MPV) yang menyapa Indonesia. Keduanya sama-sama menawarkan kenyamanan, teknologi canggih, dan efisiensi khas mobil listrik. Namun, karakter yang dibawa cukup berbeda. Apapun itu, keduanya membuktikan satu hal yaitu era mobil keluarga tanpa bensin sudah benar-benar dimulai. Wuling Darion EV tampil khas mobil listrik dengan gril depan tertutup dan garis desain bersih. Kesan futuristis terasa kuat dengan permainan lampu ramping dan permukaan bodi yang minim ornamen. Sebaliknya, BYD M6 mengusung gaya dragon face design dengan gril krom besar dan lampu LED berbentuk L yang memberikan kesan tegas dan elegan. Secara ukuran, Darion EV sedikit lebih besar dengan panjang 4. 910 mm dan wheelbase 2. 910 mm dibandingkan BYD M6 yang panjangnya 4. 710 mm dengan wheelbase 2. 800 mm. Artinya, ruang kabin Darion EV sedikit lebih lega, terutama untuk penumpang baris ketiga. Namun, dari sisi desain, boleh jadi M6 lebih mudah diterima mata keluarga Indonesia karena bentuknya mirip MPV konvensional, sedangkan Darion EV lebih menonjolkan nuansa futuristik. Masuk ke kabin, Darion EV membawa atmosfer modern lewat kombinasi warna Walnut Brown dan Carbon Black. Layar sentuh 12, 8 inci menjadi pusat kendali hampir semua fungsi mobil dari AC, pencahayaan, hingga mode berkendara. Bahkan, pintu geser dan bagasi bisa dibuka dari layar tersebut atau lewat perintah suara. Sementara itu, BYD M6 mempertahankan tombol fisik penting seperti steering switch dan knob AC. Panel instrumen analog digitalnya memberi keseimbangan antara gaya modern dan rasa familiar bagi pengguna lama mobil bensin. Layar 12, 8 inci di tengah dasbor bisa berputar horizontal maupun vertikal, fitur khas BYD, dan sudah mendukung Apple CarPlay serta Android Auto."
https://otomotif.kompas.com/read/2025/11/08/172100815/jangan-menerobos-aliran-banjir-mobil-bisa-hanyut,Otomotif,Mobil,2025-11-08 17:21:00,"Jangan Menerobos Aliran Banjir, Mobil Bisa Hanyut.","Mobil terseret arus, mobil melewati banjir, Mobil mudah hanyut","Banyak orang berpikir mobil yang berat pasti aman dari banjir, padahal faktanya justru bisa hanyut dengan mudah. Termasuk ketika hendak menerobos banjir dengan aliran arus cukup deras. Pengendara sebaiknya menghindari menerobos aliran banjir, terlebih lagi mobil yang digunakan memiliki ground clearance rendah. Eko Setiawan, pemilik bengkel mobil Everest Motor Bintaro, Tangerang Selatan mengatakan ground clearance rendah tak hanya bisa membuat air lebih mudah masuk ke dalam kabin. “Spesifikasi tersebut membuat mobil lebih mudah hanyut ketika kena arus banjir, air bisa mengangkat atau menggeser mobil dengan mudah karena punya gaya ke atas yang bisa mengangkat benda berat sekalipun, ” ucap Eko, Sabtu (8/11/2025). Ketika air sudah setinggi lantai dasar mobil atau lebih, maka sebagian besar berat mobil sudah “ditopang” air. Akibatnya, ban kehilangan traksi ke jalan, mulai melayang dan mudah terseret. “Arus air banjir tidak hanya mengangkat, tapi juga mendorong ke samping, air mengalir punya energi kinetik besar, pada dasarnya semua benda yang ada di dalam air bisa menjadi lebih ringan, ” ucap Eko. Training Director Safety Defensive Consultant Indonesia (SDCI) Sony Susmana mengatakan pengendara perlu memperhatikan ground clearance mobil sebelum melewati banjir dengan aliran arus. “Mobil-mobil offroad tampak bisa melewati sungai, hal ini bisa terjadi karena memiliki ground clearance tinggi, bobot yang lebih berat dan modifikasi yang disesuaikan untuk menerobos sungai, untuk mobil harian kan tidak, ” ucap Sony, Sabtu (8/11/2025). Arus banjir menjadi sangat berbahaya karena jika sampai membuat mobil terendam lebih dari setengah tinggi pintunya, mobil bisa terangkat. “Selama air tidak lebih dari setengah tinggi pintu, bobot kendaraan masih bisa terdistribusi ke roda, jika lebih bobot kendaraan akan ditopang oleh bodi, sehingga roda tidak lagi bisa menapak, ” ucap Sony. Dalam hal ini, menurut Sony, penting agar pengendara bisa membedakan antara melibas sungai dengan terseret arus. Artinya selama distribusi bobot kendaraan msh di roda maka mobil masih aman. Saat terendam, ban mobil bakal kehilangan kontak dengan aspal. Jalan di bawah air cenderung licin, penuh lumpur, atau kerikil sehingga grip hilang total. Sehingga, sekuat apa pun mesin atau rem, tidak ada gaya penahan atau dorong yang efektif. Jadi, arus deras yang menabrak sisi mobil memberi tekanan tinggi pada pintu dan bodi. Ditambah adanya kombinasi gaya apung dan dorongan tadi maka mobil mudah terseret."
https://otomotif.kompas.com/read/2025/11/08/174100415/perhatikan-ini-sebelum-membeli-mobil-hybrid-bekas,Otomotif,Mobil,2025-11-08 17:41:00,Perhatikan Ini Sebelum Membeli Mobil Hybrid Bekas.,"mobil bekas, Mobil Hybrid, mobil hybrid bekas, beli mobil bekas","Membeli mobil hybrid bekas bisa menjadi solusi bagi konsumen yang ingin memiliki kendaraan dengan teknologi hemat bahan bakar dan ramah lingkungan tanpa harus mengeluarkan biaya sebesar mobil baru. Namun, karena sistemnya lebih kompleks dibandingkan mobil konvensional, ada beberapa hal penting yang perlu diperhatikan sebelum memutuskan untuk membeli. Andi, pemilik showroom mobil bekas Jordy Motor di MGK Kemayoran, Jakarta, menyarankan agar setiap calon pembeli mobil hybrid bekas melakukan pengecekan terlebih dahulu di bengkel resmi. ""Paling gampang, kita bawa ke bengkel resmi untuk dicek. Biasanya, ada yang jual karena butuh uang, tapi ada juga yang jual karena bermasalah,"" ujar Andi, belum lama ini. Andi menekankan pentingnya memahami sistem kelistrikan, terutama untuk menghindari kerusakan yang bisa menimbulkan biaya besar. Senada, Lung Lung, CEO Dokter Mobil Indonesia, mengatakan, kondisi baterai merupakan komponen utama yang wajib dicek sebelum membeli mobil hybrid bekas. Namun, pemeriksaannya tidak bisa dilakukan hanya dari tampilan fisik atau rasa berkendara semata. Agar lebih pasti, Ko Lung Lung menyarankan untuk melakukan pengecekan lengkap kondisi baterai. “Indikasinya sih nanti keluar tuh di check engine -nya. Itu baterai voltage not stable, check hybrid -nya nyala atau cek EV-nya nyala. Jadi bagian electrical akan keluar yang di mana nggak bisa dilihat dari fisik, ” katanya Lebih lanjut, Lung Lung menjelaskan bahwa baterai pada mobil hybrid berfungsi membantu mesin bensin agar bekerja lebih efisien dan mengurangi emisi gas buang. Jika kondisinya sudah lemah, performa kendaraan akan menurun dan konsumsi bahan bakar bisa meningkat. Tak hanya itu, biaya penggantian baterai mobil hybrid yang mencapai puluhan juta rupiah membuat pengecekan awal menjadi langkah wajib sebelum membeli. Oleh karena itu, calon pembeli disarankan memeriksa riwayat servis, kondisi kelistrikan, dan kesehatan baterai di bengkel yang memiliki peralatan diagnostik khusus hybrid agar mendapatkan unit yang benar-benar layak pakai."
https://otomotif.kompas.com/read/2025/11/09/080200115/referensi-modifikasi-jaecoo-j5-ev-tampil-lebih-sporty-dan-agresif,Otomotif,Mobil,2025-11-09 08:02:00,"Referensi Modifikasi Jaecoo J5 EV, Tampil Lebih Sporty dan Agresif.","modifikasi, Modifikasi mobil, mobil listrik, bodykit, JAECOO J5 EV","Jaecoo belum lama ini meluncurkan mobil listrik terbaru yakni J5 EV. Kehadirannya pun langsung menjadi perbincangan di kalangan pencinta otomotif, pasalnya, SUV listrik ini dibanderol dengan harga yang cukup terjangkau, yakni mulai Rp 250 jutaan. Belum lama meluncur, mobil ini mulai mendapat sentuhan personalisasi dari aftermarket. Salah satu rumah modifikasi asal Thailand, ZAD, sudah menyiapkan paket bodykit khusus untuk Jaecoo J5 EV. Kehadiran paket modifikasi ini bisa menjadi jawaban bagi pemilik yang merasa tampilan standar J5 EV masih ingin dibuat lebih berkarakter. Dikutip dari akun TikTok ZAD, Minggu (9/11/2025), rancangan bodykit ini dibuat dengan gaya khas ZAD, bukan sekadar mengikuti garis desain asli dari pabrikan. Tujuannya untuk memberikan dimensi visual yang lebih kuat dan membuat J5 EV tampil berbeda ketika berada di jalan. Bagian yang paling terlihat berubah terdapat pada sisi samping. Desain baru dibuat menutupi area baterai yang kerap terlihat jelas dan membuat sebagian pemilik merasa kurang rapi. Dengan tambahan panel tersebut, proporsi bodi tampak lebih menyatu dan bersih. Di bagian depan, bumper diganti dengan model baru yang lebih tebal dan tegas. Sementara bagian belakang juga mendapat sentuhan yang sejalan dengan desain keseluruhan, sehingga karakter sporty terasa merata dari depan hingga belakang. Total ada 19 komponen dalam paket bodykit ini, mulai dari scurt depan, panel pintu, scurt belakang, grille tambahan, hingga fender flare pada keempat roda. Semua bagian dibuat menggunakan material ABS yang ringan dan fleksibel, sehingga tidak menambah bobot berlebihan ataupun mengubah struktur asli kendaraan. Pemasangannya juga tidak memerlukan proses pengeboran atau penetrasi ke bodi, sehingga diklaim tetap aman untuk garansi dasar kendaraan. Bicara soal harga, paket bodykit ini dijual dengan banderol 17. 900 Baht atau sekitar Rp 9 juta. ZAD mengklaim seluruh komponen ini telah melalui proses produksi dengan standar yang sama, lengkap dengan garansi selama satu tahun. Harga paket bodykit tersebut sudah termasuk pemasangan langsung di bengkel oleh mekanik yang sudah terbiasa mengerjakan model EV."
https://otomotif.kompas.com/read/2025/11/09/094200815/begini-cara-manfaatkan-mode-manual-di-mobil-matik,Otomotif,Mobil,2025-11-09 09:42:00,Begini Cara Manfaatkan Mode Manual di Mobil Matik.,"mobil matik, akselerasi, triptonic, responsif, fitur","Banyak pengemudi mobil matik hanya mengandalkan posisi tuas D saat berkendara, tapi jarang menyentuh fitur triptonic atau mode manual. Padahal, fitur ini diciptakan bukan sekadar hiasan, melainkan untuk memberi pengemudi kendali lebih besar terhadap performa mesin, terutama saat menyalip atau melintasi jalan menanjak. Menurut Freddy, Direktur Domo Transmisi, mode manual pada mobil bertransmisi otomatis sah-sah saja digunakan karena memang merupakan bagian dari sistem yang dirancang pabrikan. “Fitur itu dibuat agar pengemudi bisa mengatur perpindahan gigi sesuai kebutuhan, misalnya saat ingin menyalip atau mengejar momentum di tanjakan, ” ujarnya, Kamis (6/11/2025). Freddy menjelaskan, penggunaan mode triptonic atau paddle shift memberikan sensasi berkendara yang lebih responsif. Saat pengemudi melakukan downshift sebelum menyalip, mesin akan mendapatkan dorongan tenaga tambahan, membuat akselerasi lebih cepat tanpa harus menginjak gas terlalu dalam. Setelah manuver selesai, pengemudi bisa melakukan upshift untuk kembali ke putaran mesin yang lebih efisien. Meski begitu, ia mengingatkan agar penggunaan mode manual tetap disesuaikan dengan kondisi jalan dan kecepatan kendaraan. Jika perpindahan gigi dilakukan terlalu sering atau di putaran mesin yang tidak sesuai, justru bisa membebani transmisi dan memperpendek usia komponen. “Kalau pemindahan giginya terlalu cepat atau terlalu lambat, beban di transmisi dan mesin bisa meningkat. Akibatnya, umur spare part seperti kopling otomatis atau valve body bisa berkurang, ” katanya. Freddy menegaskan, fitur triptonic bisa menjadi solusi efektif untuk meningkatkan performa mobil matik, asalkan digunakan dengan pemahaman yang benar. Ia menyarankan pengemudi untuk membiasakan diri membaca putaran mesin (RPM) sebelum mengubah gigi secara manual. “Kalau tahu cara pakainya, fitur ini justru membantu mesin bekerja lebih efisien dan responsif. Jadi jangan ragu pakai mode manual, asal tetap tahu batasnya, ” kata Freddy."
https://otomotif.kompas.com/read/2025/11/09/144200815/mesin-mobil-mati-bila-tak-digas-ini-sebab-dan-solusinya,Otomotif,Mobil,2025-11-09 14:42:00,"Mesin Mobil Mati Bila Tak Digas, Ini Sebab dan Solusinya.","mesin mobil mati-mati, Mesin mobil tak mau stasioner, mesin mobil mati bila tak digas","Normalnya, mesin mobil akan tetap hidup setelah di- starter meski pengemudi tidak menginjak pedal gas. Hal ini dapat mempermudah pengemudi mempertahankan posisi stasioner. Dengan demikian, mobil sudah dalam kondisi siap untuk dipacu dan tak membuat motor starter bekerja keras, karena harus berulang kali menghidupkan mesin. Namun bila mesin mobil mati saat tidak digas atau tak bisa stasioner, menandakan ada gangguan pada sistem pembakaran, suplai udara, atau bahan bakar. Eko Setiawan, pemilik bengkel mobil Everest Motors Bintaro, Tangerang Selatan mengatakan, putaran mesin saat stasioner terlalu kecil, mesin bisa mati. “Putaran terlalu rendah akan membuat tenaga tak cukup untuk mempertahankan mesin tetap hidup, penyebabnya bisa karena setelan idle tidak sesuai pabrikan (karburator), throttle body kotor, masalah mass air flow (MAF) sensor, dan lainnya, ” ucap Eko, Minggu (9/11/2025). Kondisi tersebut identik dengan mesin tetap hidup normal ketika pedal gas diinjak. Artinya, suplai udara terganggu ketika posisi throttle menutup. “Kondisi sebaliknya juga bisa terjadi, yakni ketika suplai udara lebih banyak daripada yang dibutuhkan sistem, ini terjadi ketika ada saluran udara bocor, tapi tidak terbaca oleh MAF sensor, ” ucap Eko. Solusinya, pemeriksaan dan perawatan sistem suplai udara. Seperti membersihkan saluran udara dari kotoran, memeriksa sensor, memastikan tak ada kebocoran saluran vakum. Esa, pemilik bengkel Spesialis Injektor ESA Diesel Solo mengatakan, mesin tak mau stasioner juga bisa disebabkan masalah injektor. “Suplai BBM yang tidak tepat, terlalu banyak atau sedikit bisa membuat mesin mati, solusinya bisa dengan melakukan kalibrasi injektor, dengan demikian suplai BBM kembali normal, ” ucap Esa, belum lama ini. Jumlah BBM yang tak sesuai dengan jumlah udara akan menghasilkan pembakaran tak sempurna. Akibatnya, mesin bisa mati-mati dalam kondisi tertentu, termasuk saat posisi throttle menutup."
https://otomotif.kompas.com/read/2025/11/09/164200115/tak-butuh-spklu-chery-j6-ini-bisa-ngecas-sendiri-dari-panel-surya,Otomotif,Mobil,2025-11-09 16:42:00,"Tak Butuh SPKLU, Chery J6 Ini Bisa Ngecas Sendiri dari Panel Surya.","power bank, panel surya, Modifikasi mobil, Chery J6, Modifikasi Chery J6","Kusumawijaya asal Jakarta Barat, punya cara unik menikmati mobil listrik Chery J6 miliknya. Mobil yang diberi nama “The Helios” tersebut, bisa mengisi daya sendiri tanpa bergantung pada SPKLU atau colokan listrik rumah. Hal tersebut berkat modifikasi panel surya di bagian atap. Mobil ini mampu menambah jarak tempuh dan menyimpan energi lebih banyak hanya dengan tenaga matahari. “Jadi mobil ini saya pasang panel surya di bagian atas. Tujuannya supaya kalau kita lagi jalan jauh dan butuh tenaga tambahan, bisa memanfaatkan energi dari matahari, ” ujar Kusumawijaya di Bogor (8/11/2025). “Panel surya ini menyimpan energi ke baterai tambahan yang saya pasang di bagian belakang mobil, ” kata dia. Menurutnya, sistem tenaga tambahan ini menggunakan panel surya berkapasitas 450 watt peak (WP) yang terhubung ke baterai lithium eksternal berkapasitas 10, 2 kWh. Baterai tambahan tersebut diisi melalui inverter 6. 000 watt, yang memungkinkan energi dari matahari disalurkan dengan stabil. “Masih ada baterai bawaan pabrikan, tapi saya tambahkan baterai eksternal. Jadi ada dua sistem, ” ucap Kusumawijaya. Baterai eksternal ini tidak hanya berfungsi sebagai sumber daya cadangan, tapi juga untuk menunjang seluruh perangkat kelistrikan di mobil, termasuk lampu, kulkas, dan peralatan tambahan lainnya. “Semua lampu-lampu penerangan di mobil ini mengambil daya dari baterai tambahan yang diisi panel surya. Jadi baterai utama mobil, yang dipakai untuk dapur pacu, tidak terbebani, ” katanya. Dengan kombinasi sistem tersebut, energi dari panel surya bisa menambah sekitar 15–20 persen daya baterai utama, meningkatkan jarak tempuh dari standar 418 km menjadi lebih dari 500 km per pengisian penuh. Meski begitu, pengisian langsung dari panel surya ke baterai tambahan memakan waktu sekitar empat hingga lima hari dalam kondisi sinar matahari optimal. Menariknya, meski sudah dimodifikasi cukup kompleks, fitur bawaan Vehicle to Load (V2L) milik Chery J6 tetap bisa berfungsi normal. “(Fitur V2L) masih bisa, karena sistem tambahan ini berdiri sendiri, jadi tidak mengganggu port V2L bawaan mobil. Bahkan kalau pakai sistem panel surya ini, saya tidak perlu lagi pakai V2L untuk kebutuhan daya tambahan, ” ujarnya. Kusumawijaya mengatakan, konsep yang diusung “The Helios” ini disebut eco overlanding — gaya modifikasi yang memadukan mobilitas jarak jauh dengan sumber daya energi terbarukan. Tak hanya soal efisiensi, tapi juga tentang kemandirian energi. Kusumawijaya menambahkan, beragam perlengkapan tambahan seperti side tent, kulkas, fog light, roof light, side step LED, hingga projie lamp yang semuanya terhubung melalui aplikasi khusus dan bisa dikontrol lewat voice recognition di head unit. Dari sisi tampilan, mobil listrik ini juga tampil lebih gagah. Bumper custom berbahan besi menambah kesan tangguh sekaligus memberi proteksi ekstra saat digunakan di medan berat. “Saya sudah coba beberapa kali buat camping, salah satunya ke Cikole. Aman-aman saja. Mobilnya enteng, apalagi ini sudah AWD, ” ucap dia."
https://otomotif.kompas.com/read/2025/11/09/170200815/setelan-ac-mobil-yang-pas-saat-hujan-agar-kaca-tak-berembun,Otomotif,Mobil,2025-11-09 17:02:00,Setelan AC Mobil yang Pas saat Hujan Agar Kaca Tak Berembun.,"kaca mobil berembun, setelan AC mobil saat hujan, AC mobil saat hujan","Embun sering muncul di kaca mobil ketika hujan turun. Salah satu penyebabnya, dipicu kebiasaan penumpang yang mematikan air conditioner (AC) saat terasa terlalu dingin. Sebenarnya, mematikan AC mobil saat sedang turun hujan tidak disarankan, karena dapat membuat pandangan pengemudi terganggu. Lantas, seperti apa setelah AC mobil yang benar saat hujan? Dewa, pemilik bengkel AC Mobil Jogja mengatakan, setelan AC mobil sebaiknya tetap menyala. “Bila AC mati, maka dapat menimbulkan kondensasi udara, dampaknya kaca mobil berembun sisi dalamnya, merugikan, karena bisa mengganggu pandangan pengemudi, ” ucap Dewa, Minggu (9/11/2025). Dewa menjelaskan, AC mobil sebaiknya tetap hidup dengan menyesuaikan suhu dan setelan arah embusan anginnya. “Konsumen bisa memilih embusan angin yang mengarah ke kaca depan atau mengaktifkan defroster, sehingga kaca depan tidak akan berembun meski pasang suhu tidak terlalu dingin, ” ucap Dewa. Menurutnya, konsumen bisa juga menghidupkan heater atau penghangat udara kabin, khusus mobil tertentu yang sudah dilengkapi. Meski demikian, Dewa juga menyarankan agat konsumen menghidupkan defogger. Tujuannya, agar kaca belakang tidak berembun, yakni pemanas kaca bawaan pabrik. “Suhu udara di dalam kabin yang lebih hangat, cenderung akan membuat kaca mobil berembun, maka dari itu butuh fitur khusus, ” ucap Dewa. Dengan fitur defroster atau membuat arah embusan angin ke kaca depan, dan menyalakan penghangat kaca, maka embun tidak akan menempel di kaca mobil bagian depan dan belakang."
https://otomotif.kompas.com/read/2025/11/10/072200815/begini-cara-ikut-program-pemutihan-pajak-untuk-kendaraan-terblokir,Otomotif,Mobil,2025-11-10 07:22:00,Begini Cara Ikut Program Pemutihan Pajak untuk Kendaraan Terblokir.,"pajak kendaraan, pemutihan pajak, pemutihan pajak kendaraan, pemutihan pajak jakarta, pemutihan pajak 2025","Pemerintah Provinsi (Pemprov) DKI Jakarta kembali membuka kesempatan bagi pemilik kendaraan yang memiliki tunggakan pajak untuk mengurus kewajibannya tanpa harus menanggung beban denda. Program pemutihan pajak kendaraan bermotor (PKB) digelar mulai 10 November 2025 hingga 31 Desember 2025. Melalui program ini, pemilik kendaraan yang terlambat membayar pajak dapat terhindar dari sanksi administrasi berupa bunga dan denda. Selain itu, proses balik nama kendaraan juga tetap bisa dilakukan meski status kendaraan sedang diblokir, selama persyaratan yang diperlukan terpenuhi. Ketentuan mengenai pembukaan blokir tersebut telah diatur dalam Pasal 89 ayat (2) Peraturan Polisi (Perpol) Nomor 7 Tahun 2021 tentang Registrasi dan Identifikasi Kendaraan Bermotor (Regident). Pada aturan tersebut dijelaskan bahwa STNK yang sebelumnya diblokir atas permintaan pemilik dapat diaktifkan kembali melalui proses balik nama kepemilikan. ""Dalam hal pemblokiran data STNK atas permintaan pemilik Ranmor karena pemindahtanganan kepemilikan sebagaimana dimaksud dalam Pasal 87 ayat (6), dapat dibuka dengan proses Regident perubahan pemilik Ranmor ke pemilik Ranmor yang baru. "" Dalam aturan tersebut juga dijelaskan bahwa pengaktifan kembali STNK bisa dilakukan atas permintaan pihak yang sebelumnya mengajukan pemblokiran atau melalui proses balik nama. Kemudian, untuk dokumen yang dibutuhkan yaitu: - STNK asli dan fotokopi - KTP pemilik baru (pembeli kendaraan) asli dan fotokopi - Buku Pemilik Kendaraan Bermotor (BPKB) asli dan fotokopi - Kuitansi pembelian kendaraan yang ditandatangani di atas materai 10. 000 - Surat Pelepasan Hak (apabila kepemilikan berbadan hukum seperti PT) Setelah dokumen persyaratan lengkap, berikut cara membuka STNK kendaraan yang diblokir: - Datang ke Samsat sesuai domisili - Lakukan cek fisik kendaraan untuk mengidentifikasi nomor rangka dan mesin kendaraan - Jika sudah selesai, isi formulir balik nama yang bisa didapatkan pada loket pendaftaran balik nama - Serahkan formulir yang telah diisi beserta dokumen-dokumen yang dibutuhkan kepada petugas untuk diproses. Perlu diperhatikan, apabila kendaraan berasal dari wilayah berbeda, wajib pajak harus melakukan proses cabut berkas dari Samsat asal kendaraan terlebih dahulu sebelum melanjutkan proses balik nama di wilayah tujuan."
https://otomotif.kompas.com/read/2025/11/10/120200115/wuling-cortez-darion-ev-vs-aletra-l8--pilih-mana-,Otomotif,Mobil,2025-11-10 12:02:00,Wuling Cortez Darion EV vs Aletra L8: Pilih Mana?,"MPV listrik, desain futuristis, Wuling Darion EV, performa dan efisiensi","Persaingan di segmen mobil listrik keluarga semakin menarik setelah Wuling resmi meluncurkan Cortez Darion EV di kategori MPV medium. Kehadiran Darion EV ini hadir di tengah persaingan yang semakin ketat antara dua pesaingnya yang lebih dulu dikenal, yaitu BYD M6 dan Aletra L8. Sebagai informasi, Wuling Darion hadir dengan dua pilihan sistem penggerak, yaitu Electric Vehicle (EV) dan Plug-in Hybrid Electric Vehicle (PHEV). Model listrik murni dari Darion EV menjadi pesaing langsung Aletra L8, yang juga terjun di segmen MPV listrik tujuh penumpang. Keduanya menawarkan kenyamanan, teknologi, dan efisiensi khas kendaraan listrik. Wuling Darion EV memiliki desain khas mobil listrik modern dengan gril depan tertutup dan garis desain yang bersih. Permainan lampu ramping memberikan kesan futuristis tanpa menambah ornamen berlebihan. Dengan dimensi yang cukup besar—panjang 4. 910 mm, lebar 1. 870 mm, tinggi 1. 770 mm, dan wheelbase 2. 910 mm—Darion EV terlihat memukau. Sementara itu, Aletra L8 EV menonjolkan perpaduan desain futuristis dan kokoh. Tampilan luarnya semakin menarik berkat atap panoramik, lampu LED DRL, pelek two-tone 18 inci, serta spoiler berlampu henti. Mobil ini dikembangkan dari platform Geely Jiaji dan Livan Maple 80V yang telah disesuaikan untuk pasar Indonesia. Interior Wuling Darion EV mengusung kombinasi warna Walnut Brown dan Carbon Black dengan sentuhan soft touch pada beberapa titik. Dilengkapi dengan captain seat di baris kedua dan setir kulit multifungsi, mobil ini menawarkan kenyamanan yang optimal."
https://otomotif.kompas.com/read/2025/11/10/142001515/wuling-darion-phev-vs-chery-tiggo-8-csh-dua-karakter-beda-segmen,Otomotif,Mobil,2025-11-10 14:20:01,"Wuling Darion PHEV VS Chery Tiggo 8 CSH, Dua Karakter Beda Segmen.","PHEV, Chery Tiggo 8 CSH, Tiggo 8 CSH, Cortez Darion, Wuling Darion PHEV","Tren kendaraan elektrifikasi di Indonesia semakin beragam. Jika sebelumnya hanya city car, kini pabrikan serius terjun di segmen SUV dan MPV. Salah satu contohnya terlihat dari upaya Wuling membawa Wuling Darion PHEV atau singkatan plug in hybrid electric vehicle. Kali mencoba membandingkan Wuling Cortez Darion PHEV dengan Chery Tiggo 8 CSH. Meski berasal dari segmen berbeda, yaitu Darion PHEV merupakan MPV, sementara Tiggo 8 CSH adalah SUV, keduanya menawarkan teknologi elektrifikasi modern tapi dengan karakter yang kontras yaitu fungsionalitas keluarga ala MPV dan ketangguhan SUV. Wuling Cortez Darion PHEV hadir dengan gaya sporty dan elegan. Gril depan terbuka dengan aksen krom dan kisi horizontal, membuat tampilannya lebih agresif namun tetap berwibawa. Sementara Chery Tiggo 8 CSH tampil lebih berotot dan premium. Gril besar berlapis krom memberi kesan SUV keluarga kelas atas. Jika Darion tampak modern dan rapi khas MPV, maka Tiggo 8 justru memancarkan aura tangguh nan elegan, dua pendekatan desain berbeda untuk segmen konsumen yang juga berbeda. Chery Chery Tiggo 8 CSH Masuk ke dalam kabin, Wuling Darion PHEV mengandalkan konfigurasi tiga baris kursi (2+2+3) dengan captain seat di baris tengah. Nuansa warna Walnut Brown dan Carbon Black menambah kesan hangat. Jok kulit sintetis, setir multifungsi, dan material soft touch di beberapa titik menjadikan kabin terasa nyaman dan berkelas. Sementara Chery Tiggo 8 CSH lebih menonjolkan kemewahan dan kenyamanan. Kabin dilapisi kulit asli, dilengkapi panoramic sunroof dan sistem audio 10 speaker berkualitas tinggi. Kemudian layar ganda digital menambah kesan futuristik sekaligus menunjukkan perhatian Chery pada detail interior. Darion PHEV dibekali fitur modern seperti Smart Electric Tailgate, Autocomfort Sliding Door, hingga Internet of Vehicle (IoV) yang memungkinkan pemilik memantau kendaraan dari jarak jauh. Semua pengaturan, mulai dari pencahayaan kabin hingga AC, bisa diakses lewat layar sentuh besar berukuran 12, 8 inci. Di sisi lain, Tiggo 8 CSH juga tidak kalah canggih dengan sistem infotainment layar ganda dan kontrol digital di konsol tengah. Namun, pendekatannya lebih ke arah kenyamanan dan kemewahan, bukan sekadar fungsionalitas."
